title,tag,info,comments,content
哥德尔、艾舍尔、巴赫,豆瓣图书标签: 音乐,[美] 侯世达 / 严勇、刘皓明、莫大伟 / 商务印书馆 / 1997-5 / 88.00元,(5737人评价),集异璧－GEB，是数学家哥德尔、版画家艾舍尔、音乐家巴赫三个名字的前缀。《哥德尔、艾舍尔、巴赫书：集异璧之大成》是在英语世界中有极高评价的科普著作，曾获得普...
音乐是怎么变成免费午餐的,豆瓣图书标签: 音乐,斯蒂芬·维特、Stephen Witt / 蔡哲轩 / 河南大学出版社 / 2019-9,(少于10人评价),"《华盛顿邮报》《金融时报》《时代》《福布斯》年度最佳图书奖
当整个世代犯下同一个罪行会造成怎样的后果？
过去，我们听音乐需要购买磁带、CD，那时的音乐是要付..."
我们都是有歌的人,豆瓣图书标签: 音乐,姚谦 / 中信出版集团 / 2019-4 / 49.8,(148人评价),"编辑推荐
◆一代人情感的守望者、华语乐坛标志人物姚谦代表作，首度畅谈歌词与情感的隐秘关系
资深音乐产业管理者/ 最懂女人心金牌音乐人/顶尖作词家——姚谦，纵..."
来自民间的叛逆,豆瓣图书标签: 音乐,袁越 / 新星出版社 / 2018-11-6 / 98.00,(183人评价),这是一部关于美国民歌发展历程的浩荡之作。看一种音乐形式如何与历史时代交织前行，塑造了一代人的精神气质，并将影响延续至今。这也是一本民谣听歌指南。跟随作者的娓...
来自民间的叛逆,豆瓣图书标签: 音乐,袁越 / 南京大学出版社 / 2008-8 / 78.00元,(1367人评价),本书以近似说书的方式记录了上百个民歌手的经历，书写了美国的民歌历史。从学者艾伦·洛马克斯到铅肚皮，从民权斗士乔·希尔到流浪民谣歌手伍迪·格斯里，从左派民歌手...
如何听懂音乐,豆瓣图书标签: 音乐,[美] 艾伦·科普兰 / 曹利群 / 百花文艺出版社 / 2017-1-1 / 45.00元,(319人评价),"奥斯卡最佳配乐奖得主、美国作曲大师科普兰，亲自教我们听懂音乐
著名古典音乐评论家  曹利群翻译
听音乐不等于听懂音乐，听懂，需要经过学习和训练
著名作曲家威..."
﻿642幅可画的画,豆瓣图书标签: 绘画,美国编年出版社 (Chronicle Books) / 徐阳 / 后浪 | 湖南美术出版社 / 2019-8 / 55.00元,(116人评价),"随心所欲画出脑洞，释放你所有无处安放的想象力
◎ 编辑推荐
☆长踞美国图书畅销排行榜
☆风靡全美的艺术创意冒险书
☆亚马逊读者五星好评全力推荐
☆手账爱好者..."
病玫瑰,豆瓣图书标签: 绘画,[英] 理查德·巴奈特 / 郭腾杰 / 理想国丨世界图书出版广东有限公司 / 2019-7 / 198.00元,(114人评价),"安能无恙！10种流行疾病挑战你的“审美底线”
豆瓣评分9.4纪录片《手术两百年》推荐
◎内容简介
《病玫瑰》的书名源自威廉•布莱克的同名诗作。书中收录了自1..."
画家之眼,豆瓣图书标签: 绘画,[美]安德鲁·路米斯 / 陈琇玲 / 北京联合出版公司 / 2016-12-1 / 39.80元,(100人评价),本书展示了天才的艺术家如何思考，高明的画家如何观察世界。同时也启示普通人如何获取灵感。这不仅是一本教你怎么绘画的书，更是一本怎么从不一样的角度去观察和思考世...
观看的技艺,豆瓣图书标签: 绘画,[奥地利] 莱内·马利亚·里尔克 / 光哲 / 商务印书馆 / 2019-7 / 55,(109人评价),里尔克看到塞尚的画作，大为震动，之后的着魔与入迷，以及他的震撼与心得，诗与思的狂喜，俱化入一封封书信里。海德格尔见到后，大为赞叹，并多方推动，终于1952年...
素描的诀窍,豆瓣图书标签: 绘画,伯特·多德森 / 蔡强 / 上海人民美术出版社 / 2005-3 / 28.00元,(2496人评价),《素描的诀窍》中的每一章都包含一些设计，这些设计是让读者对所讨论的诀窍进行运用。每章的最后都有一个回顾及设计自我评估部分。这些设计都有的放矢，要求在一定时间...
写给大家的西方美术史,豆瓣图书标签: 绘画,蒋勋 / 湖南美术出版社 / 2015-7-1 / CNY 68.00,(6839人评价),以时间为纬线，以各个艺术流派的艺术家及其代表性的作品为经线，回到历史现场，从史前时期的一把燧石手斧开始，围绕地中海这一世界西方美术的血脉初源，带你一路走过神...
手术剧场,豆瓣图书标签: 绘画,[英] 理查德·巴奈特 / 郭腾杰 / 理想国丨世界图书出版广东有限公司 / 2019-7 / 198.00元,(53人评价),"刀下留人！一部看着都“疼”的西方医学史
豆瓣评分9.4纪录片《手术两百年》推荐
470幅手术、解剖与器械图像，重现外科学的变革时代
◎内容简介
手术剧场——..."
小顾聊绘画·壹,豆瓣图书标签: 绘画,顾爷 / 中信出版社 / 2014-3 / 38.00元,(10882人评价),"☆微博最红的艺术科普作家
☆18万粉丝推崇备至的艺术长微博
☆数十个穿越时空的e时代笑点
☆形似ppt的精简艺术故事展演
☆脱口秀一般充满诱惑力的旁白解说
..."
30天学会绘画,豆瓣图书标签: 绘画,马克•凯斯特勒 (Mark Kistler) / 上海人民美术出版社 / 2013-1-1 / 45.00元,(747人评价),30天学会绘画，ISBN：9787532280964，作者：（美）马克·凯斯特勒 著 管锡培 译
像艺术家一样思考,豆瓣图书标签: 绘画,(美)贝蒂·艾德华 / 张索娃 / 北方文艺出版社 / 2006-9 / 38.00,(1111人评价),本书用深入浅出的方式教授了绘画的5种基本技能，打破了初学者对于绘画的畏惧。作者通过建立在科学理论基础上的教学方式，证明绘画完全是一项可以学习的技能。而掌握这...
图说中国绘画史,豆瓣图书标签: 绘画,[美]  高居翰 / 李渝 / 生活·读书·新知三联书店 / 2014-4 / 88.00元,(1707人评价),本书是1958年由瑞士人史基拉策划的一套亚洲艺术丛书之一，以编入他当时已获盛名的欧洲艺术丛书。经喜龙仁推荐，当时正在攻读博士学位的高居翰获得了写作本书的机会...
造境记,豆瓣图书标签: 绘画,曾仁臻（鱼山饭宽） / 广西师范大学出版社 / 2019-3 / 118.00元,(277人评价),"幻园•山间•草间•字间——豆瓣人气建筑师鱼山自选代表作252幅，首度结集。
周作人形容《幽梦影》：“既是那样的旧，又是那样的新。”这话放在鱼山的画也恰切的。..."
且裁风尘：颜彩手绘私享课,豆瓣图书标签: 绘画,雨湿空城 / 华中科技大学出版社 / 2019-6-1 / 69.80元,(25人评价),"生活不是缺少美而是缺少发现的眼睛。画画也可以治愈。
作者雨湿空城的画就会令你有深深的治愈感。褪去浮躁，静下心来，当我们用心去看，你会发现处处都是美景。
在本..."
伯里曼人体结构绘画教学,豆瓣图书标签: 绘画,[美] 乔治·伯里曼 / 晓鸥 等 / 广西美术出版社 / 2002-2 / 65.00元,(5114人评价),《伯里曼人体结构绘画教学》是一部大规模、全面的实用人体绘画指南。内容不仅包括所有的人体结构解剖学，而且还有对人体相关服饰的完整研究。画册中囊括了他毕生的素描...
理解人体形态,豆瓣图书标签: 绘画,[法] 米歇尔·洛里切拉 / 操傲文 / 后浪丨湖南美术出版社 / 2018-1 / 78.00元,(293人评价),"法国著名形态学教授倾力示范
1000多幅速写清晰展现人体素描解剖
………………
※编辑推荐※
☆ 这可能是你见过的最有速写感的人体解剖素描书，流畅的线条、自..."
永山裕子的水彩心得,豆瓣图书标签: 绘画,[日] 永山裕子 / 婠婠 / 后浪丨湖南美术出版社 / 2019-6 / 60.00元,(34人评价),"水彩大师永山裕子多年绘画心得汇粹，
从思考到描绘，25个要点精准透析！
◎ 编辑推荐
☆ 掌握基础、学习技巧，开创自己的绘画风格
跟随作者全面学习艺术创作的..."
隐秘的知识,豆瓣图书标签: 绘画,[英] 大卫·霍克尼 / 万木春、张俊、兰游利等 / 浙江美术出版社 / 2012-12 / 250.00元,(477人评价),"""《隐秘的知识——重新发现西方绘画大师的失传技艺》最初发表就引起了轰动。大卫·霍克尼在这本书中提出了一个吸引人的理论，不仅指出西方一些伟大的艺术作品是借助镜..."
色彩与光线：写实主义绘画指南（珍藏版）,豆瓣图书标签: 绘画,[美]詹姆斯·格尔尼 / 黄朝贵 / 人民邮电出版社 / 2017-6 / 128.00元,(204人评价),"詹姆斯·格尔尼从20世纪80年代开始担任自由职业插画家，其油画创作方法融合了学术派写实主义以及插画艺术手法，这本书是他两本艺术指导书之一。
本书介绍的是画家..."
认识绘画：丰子恺绘画十六讲,豆瓣图书标签: 绘画,丰子恺 / 北京日报出版社丨阳光博客 / 2017-11 / 75.00元,(313人评价),丰子恺艺术启蒙系列：正如钱锺书先生在《围城》中所言，“教授成为名教授，有两个阶段：第一，讲义当著作；第二，著作当讲义”，丰子恺先生的教学和创作生涯亦是如此。...
向大师学绘画,豆瓣图书标签: 绘画,[美] 罗伯特•贝弗利•黑尔 / 朱岩 / 上海人民美术出版社 / 2017-1-1 / 55.00元,(66人评价),如果你想学习精深的素描技法，就应当求教于杰出的画家，譬如米开朗基罗、达·芬奇、波提切利、鲁本斯……当然，这些大师已经不能亲自向我们传授技法，但幸运的是，他们...
﻿雷雨,豆瓣图书标签: 戏剧,曹禺 / 人民文学出版社 / 1999-05 / 9.20,(46023人评价),《雷雨》所展示的是一幕人生大悲剧，是命运对人残忍的作弄。专制、伪善的家长，热情、单纯的青年，被情爱烧疯了心的魅惑的女人，痛悔着罪孽却又不自知地犯下更大罪孽的...
哈姆莱特,豆瓣图书标签: 戏剧,[英] 莎士比亚 / 朱生豪 / 人民文学出版社 / 2001-1 / 7.00元,(28291人评价),"本书是大学生必读丛书中的一册，书中以教育部全国高等学校中文学科教学指导委员会指定书目为依据，收录了英国著名作家莎士比亚先生的话剧《哈姆莱特》。
    本书..."
主角,豆瓣图书标签: 戏剧,陈彦 / 作家出版社 / 2018-1 / CNY 85.00,(979人评价),《主角》是一部动人心魄的命运之书。作者以扎实细腻的笔触，尽态极妍地叙述了秦腔名伶忆秦娥近半个世纪人生的兴衰际遇、起废沉浮，及其与秦腔及大历史的起起落落之间的...
哈姆雷特,豆瓣图书标签: 戏剧,威廉·莎士比亚 (William Shakespeare) / 朱生豪 / 译林出版社 / 2013-12-1 / CNY 22.00,(1539人评价),《哈姆雷特》是莎士比亚悲剧中的代表作品，这部作品创作于1602年。在思想内容上达到了前所未有的深度和广度，深刻的揭示出封建末期社会的罪恶与本质特征。其中如父...
麦克白,豆瓣图书标签: 戏剧,威廉·莎士比亚 / 朱生毫 / 大众文艺出版社 / 2008 / 22.00元,(2753人评价),《麦克白》内容简介：苏格兰国王邓肯的表弟麦克白将军，为国王平叛和抵御入侵立功归来，路遇三个女巫。女巫对他说了一些预言和隐语，说他将进爵为王，但他并无子嗣能继...
赖声川剧作集,豆瓣图书标签: 戏剧,赖声川 / 中信出版集团 / 2019-6 / 288.00,(86人评价),这是赖声川剧作在国内首次集结出版。包含《如梦之梦》《暗恋桃花源》《宝岛一村》《十三角关系》《在那遥远的地方，一粒沙》《水中之书》《圆环物语》《红色的天空》《...
长夜漫漫路迢迢,豆瓣图书标签: 戏剧,[美] 尤金·奥尼尔 / 乔志高 / 猫头鹰文化·四川文艺出版社 / 2017-5 / 35.00元,(943人评价),1939年夏天，大战阴影笼罩的旧金山，在一座俯视着湾区、名为“道庵”的房子里，已经获得诺贝尔文学奖的奥尼尔，开始撰写在内心深藏多年的自传戏《长夜漫漫路迢迢》...
仲夏夜之梦,豆瓣图书标签: 戏剧,[英] 莎士比亚 / 朱生豪 / 中国国际广播出版社 / 2001-6 / 7.50元,(4875人评价),《仲夏夜之梦》的内容以雅典统治者提修斯公爵的婚姻为中心，由两对青年男女的爱情纠葛、妖精王和王妃的矛盾和解、雅典一群工人为公爵婚礼献演戏剧等共同纺织一场妙趣横...
玩偶之家,豆瓣图书标签: 戏剧,易卜生 / 劉森堯 / 書林 / 2001-12 / 新台币180元,(2459人评价),"《玩偶之家》是对于资本主义私有制下的婚姻关系、对于资产阶级的男权中心思想的一篇义正辞严的控诉书。
女主人娜拉表面上是一个未经世故开凿的青年妇女，一贯被人唤作..."
等待戈多,豆瓣图书标签: 戏剧,[爱尔兰] 萨缪尔·贝克特 / 施咸荣 / 人民文学出版社 / 2002-1 / 6.80元,(5868人评价),《等待戈多》写的是发生在两个黄昏的事情，但是没有什么情节可言。主角是两个流浪汉，背景是一片荒野，路旁只有一棵枯树，两个流浪汉就是树下等待着一个叫戈多的人。他...
奥狄浦斯王,豆瓣图书标签: 戏剧,[古希腊] 索福克勒斯 / 罗念生 / 人民文学出版社 / 2002-1 / 8.00元,(2853人评价),悲剧《奥狄浦斯王》的剧情发生地是在特拜，这个故事是安提戈涅的故事的前因。特拜城创建者卡德摩斯的儿孙相继是：第二代波吕多罗斯，第三代拉布达科斯，第四代拉伊奥斯...
梅耶荷德谈话录,豆瓣图书标签: 戏剧,[俄]梅耶荷德 / 童道明 编译 / 商务印书馆 / 2019-6 / 69元,(20人评价),"★ 一代戏剧大师思想与艺术观念的精粹。
◎内容简介
本书萃取了一代戏剧大师梅耶荷德艺术生涯最后五年思想与艺术观念的精华。从演员修养到舞台调度，梅耶荷德在实践..."
